5.171028717118563156e-01 1.058615844770628769e+02 2.128090683384975250e+02 3.181535499438482475e+02 4.122578212936089699e+02 5.176023028989608292e+02 6.224015293985876269e+02 7.277460110039390884e+02 3.344481605351170561e+00
8.380800122408952335e-01 1.065170097781270329e+02 2.134590508366345887e+02 3.191379806025204857e+02 4.136145277586826410e+02 5.192934575245694759e+02 6.241313141689513486e+02 7.298102439348380130e+02 3.678929765886287839e+00
1.112299934468421236e+00 1.071256778608896809e+02 2.141024739843908549e+02 3.201158519108118412e+02 4.149777935741371380e+02 5.209911715005590622e+02 6.258585473814773650e+02 7.318719253078991187e+02 4.013377926421404673e+00
1.309374460655555739e+00 1.076572005476119358e+02 2.147290384858744687e+02 3.210768645728306296e+02 4.163579180358642589e+02 5.227057441228212156e+02 6.276585009016445156e+02 7.340063269886014723e+02 4.347826086956521507e+00
1.407464419952741963e+00 1.080897386674442373e+02 2.153249775048996071e+02 3.220072517523908004e+02 4.177686679800499405e+02 5.244509422275418729e+02 6.296079658517514872e+02 7.362902400992435332e+02 4.682274247491639230e+00
1.395699795706133672e+00 1.084124222037327456e+02 2.158822219417847919e+02 3.228989443498110745e+02 4.192181125063755758e+02 5.262348349144026542e+02 6.317387898302913527e+02 7.387555122383186017e+02 5.016722408026756064e+00
1.275384306075102891e+00 1.086265548746368381e+02 2.164100996502111229e+02 3.237612702187725517e+02 4.206969237611600079e+02 5.280480943297221756e+02 6.339936724471807565e+02 7.413448430157430948e+02 5.351170568561872898e+00
1.059850930141382763e+00 1.087454696592382248e+02 2.169450406851222795e+02 3.246306594142187691e+02 4.221686716894595861e+02 5.298542904185568432e+02 6.362330927937738352e+02 7.439187115228711491e+02 5.685618729096989732e+00
7.729843868831641762e-01 1.087930512765151434e+02 2.175528289085181086e+02 3.255728957981497160e+02 4.235675724292744917e+02 5.315876393189066675e+02 6.383245187664707601e+02 7.463445856561031633e+02 6.020066889632106566e+00
4.465743115577671118e-01 1.088010893617248627e+02 2.183033256596926321e+02 3.266578407098593857e+02 4.248237646413105608e+02 5.331782796914778828e+02 6.402893295919986940e+02 7.486438446421663002e+02 6.354515050167224288e+00
1.167924337567303045e-01 1.088057556444589409e+02 2.191839776211082267e+02 3.278729408318100127e+02 4.259498016431057863e+02 5.346387648538080839e+02 6.423270769960389543e+02 7.510160402067414225e+02 6.688963210702341122e+00
-1.798158688852600218e-01 1.088435955023520592e+02 2.200589677261472445e+02 3.290823790973840914e+02 4.270815005012775032e+02 5.361049118725147764e+02 6.445055460397173874e+02 7.535289574109551722e+02 7.023411371237457956e+00
-4.103814094125715628e-01 1.089474781223598541e+02 2.208340731964292729e+02 3.301919327282012659e+02 4.283130839942061812e+02 5.376709435259786005e+02 6.466607206215119277e+02 7.560185801532846881e+02 7.357859531772575679e+00
-5.493536496873973052e-01 1.091429540426201328e+02 2.215325722761649274e+02 3.312248799684720666e+02 4.296212738776812330e+02 5.393135815699887416e+02 6.487176894963266705e+02 7.584099971886346339e+02 7.692307692307692513e+00
-5.813321288675759035e-01 1.094454237239750682e+02 2.222040537187519078e+02 3.322308095715941931e+02 4.309564813983047884e+02 5.409832372511475569e+02 6.507284513579538725e+02 7.607552072107969252e+02 8.026755852842809347e+00
-5.027730964863817986e-01 1.098584309168914075e+02 2.228730551658314880e+02 3.332342591792088911e+02 4.322941689144358293e+02 5.426553729278136871e+02 6.527341297259519024e+02 7.630953337393301581e+02 8.361204013377927069e+00
-3.223822141836844013e-01 1.103732699597292282e+02 2.235415971111960403e+02 3.342372492851086463e+02 4.336323159322818128e+02 5.443279681061949304e+02 6.547194796931752308e+02 7.654151318670886894e+02 8.695652173913043015e+00
-6.014982136550515307e-02 1.109699505130825088e+02 2.242050079616938376e+02 3.352351082961415045e+02 4.349755940449946365e+02 5.460056943794429571e+02 6.566467515276345921e+02 7.676768518620831401e+02 9.030100334448160737e+00
2.548643225213730323e-01 1.116194128175045108e+02 2.248618654718165430e+02 3.362264139667993845e+02 4.363254254980826659e+02 5.476899739930660189e+02 6.584931000610944238e+02 7.698576485560781748e+02 9.364548494983278459e+00
5.877513527330329168e-01 1.122867480082512941e+02 2.255143495223278194e+02 3.372133461778457217e+02 4.376796304107821811e+02 5.493786270663005098e+02 6.602627609524349737e+02 7.719617576079538139e+02 9.698996655518394405e+00
9.016217934425098113e-01 1.129350666094958910e+02 2.261634500437783970e+02 3.381968948598313318e+02 4.390372188525423098e+02 5.510706636685957847e+02 6.619867325338959745e+02 7.740201773499499041e+02 1.003344481605351213e+01
1.161693522780091747e+00 1.135295864993685910e+02 2.268043536168635512e+02 3.391722465934516322e+02 4.404030042426679188e+02 5.527708972192565398e+02 6.637225959351160327e+02 7.760904889117052790e+02 1.036789297658862807e+01
1.339146224190296053e+00 1.140414873613139122e+02 2.274255176679375552e+02 3.401278588050607823e+02 4.417885291548047917e+02 5.544908702919283314e+02 6.655486929323843697e+02 7.782510340695085915e+02 1.070234113712374580e+01
1.414315160146040862e+00 1.144511044578047603e+02 2.280134671137985549e+02 3.410502564114569282e+02 4.432072686721545551e+02 5.562440579698132979e+02 6.675367136823515466e+02 7.805735029800109714e+02 1.103678929765886352e+01
1.378870346308555872e+00 1.147501078045024059e+02 2.285628654494883563e+02 3.419341029076818472e+02 4.446645592996755454e+02 5.580357967578693206e+02 6.697022080208209900e+02 7.830734454790155041e+02 1.137123745819397946e+01
1.236739664011120565e+00 1.149424252827400892e+02 2.290881491454661614e+02 3.427938347641947416e+02 4.461459645669085035e+02 5.598516501856373679e+02 6.719671875964767196e+02 7.856728732152064367e+02 1.170568561872909719e+01
1.003673578304163927e+00 1.150438073575682409e+02 2.296322587360464809e+02 3.436723925153102641e+02 4.476085439395389471e+02 5.616486777188029009e+02 6.741832535440312313e+02 7.882233873232961514e+02 1.204013377926421313e+01
7.054997142125540854e-01 1.150800816540117637e+02 2.302656668996988287e+02 3.446402488394977581e+02 4.489818247390973056e+02 5.633564066788964055e+02 6.762381660231352498e+02 7.906127479629351456e+02 1.237458193979933085e+01
3.752607666292360200e-01 1.150842908669635420e+02 2.310498778327105924e+02 3.457589079330446680e+02 4.502043027692962482e+02 5.649133328696303806e+02 6.781997815230375863e+02 7.929088116233723440e+02 1.270903010033444858e+01
4.955277115093559975e-02 1.150930310320203631e+02 2.319426820166555672e+02 3.469861602775247889e+02 4.513181875485619798e+02 5.663616658094312015e+02 6.802730577268090428e+02 7.953165359876792309e+02 1.304347826086956452e+01
-2.355303530371508081e-01 1.151423960683674039e+02 2.327995210689159364e+02 3.481774474903203327e+02 4.524680374595123453e+02 5.678459638809165426e+02 6.824617371812526017e+02 7.978396636026579927e+02 1.337792642140468224e+01
-4.483966024397200711e-01 1.152639779794999555e+02 2.335539609042965878e+02 3.492663354862360165e+02 4.537202865873424003e+02 5.694326611692818005e+02 6.845958913424581169e+02 8.003082659243987109e+02 1.371237458193979997e+01
-5.654568177643797267e-01 1.154813659247104027e+02 2.342431308556192278e+02 3.502899535980938026e+02 4.550378055992304098e+02 5.710846283417049563e+02 6.866372579164860781e+02 8.026840806589619888e+02 1.404682274247491591e+01
-5.737387599133136895e-01 1.158075321430965943e+02 2.349130101313319301e+02 3.512942810343416795e+02 4.563746152867282717e+02 5.727558861897380211e+02 6.886454998254838529e+02 8.050267707284948528e+02 1.438127090301003363e+01
-4.723246501183970825e-01 1.162433944134266142e+02 2.355822042081669281e+02 3.522979232717117952e+02 4.577121101731038948e+02 5.744278292366487904e+02 6.906496195104490425e+02 8.073653385739951318e+02 1.471571906354515136e+01
-2.724528762860977116e-01 1.167777143477940456e+02 2.362500137394114574e+02 3.533001809634913570e+02 4.590509896050700718e+02 5.761011568291501135e+02 6.926256415113693947e+02 8.096758087354505733e+02 1.505016722408026730e+01
3.727403169448237352e-03 1.173883427877847083e+02 2.369119759786294139e+02 3.542965913632444312e+02 4.603957163290627363e+02 5.777803317136779242e+02 6.945366898246074925e+02 8.119213052092238740e+02 1.538461538461538503e+01
3.256107756534287745e-01 1.180446743208038072e+02 2.375676728630729713e+02 3.552867364082231347e+02 4.617467084078298285e+02 5.794657719529801625e+02 6.963654006221208874e+02 8.140844641672724720e+02 1.571906354515050097e+01
6.575271525972816722e-01 1.187110388582827625e+02 2.382194953812529832e+02 3.562730070869383212e+02 4.631015748528604945e+02 5.811550865585460315e+02 6.981218189271523897e+02 8.161753306328389499e+02 1.605351170568561869e+01
9.626946188128571169e-01 1.193506544850334592e+02 2.388675000050000676e+02 3.572554598712205234e+02 4.644602591923241448e+02 5.828482190585446006e+02 6.998426078377851809e+02 8.182305677040069440e+02 1.638795986622073642e+01
1.207295495743804903e+00 1.199297035224995227e+02 2.395053420892889449e+02 3.582277501160444899e+02 4.658291060712460308e+02 5.845515140980016895e+02 7.015907600436732992e+02 8.203131680704301516e+02 1.672240802675585414e+01
1.364223893309798763e+00 1.204210800806006176e+02 2.401204547139312808e+02 3.591773109012219720e+02 4.672206824098144011e+02 5.862775385971051492e+02 7.034464595699531628e+02 8.225033157572452183e+02 1.705685618729096831e+01
1.416089504856571812e+00 1.208073938526825089e+02 2.407001283748251410e+02 3.600914327226509499e+02 4.686476977121312189e+02 5.880390020599570562e+02 7.054739013244258103e+02 8.248652056722529551e+02 1.739130434782608603e+01
1.357144751650447567e+00 1.210828972600115065e+02 2.412423042195576102e+02 3.609680567279185084e+02 4.701122108306094560e+02 5.898379633389703258e+02 7.076704440824435096e+02 8.273961965908059710e+02 1.772575250836120375e+01
1.193921705047006565e+00 1.212541223739432041e+02 2.417669403997326754e+02 3.618271410686286913e+02 4.715942636136450687e+02 5.916544642825411984e+02 7.099383764727759853e+02 8.299985771416733087e+02 1.806020066889632147e+01
9.445082208976280924e-01 1.213391570503289358e+02 2.423235276895798052e+02 3.627181765190109104e+02 4.730443652870086453e+02 5.934390141164398074e+02 7.121253629679061987e+02 8.325200117973387250e+02 1.839464882943143920e+01
6.365434829713402243e-01 1.213656404729377840e+02 2.429857656788266809e+02 3.637148626687928754e+02 4.743888162609725327e+02 5.951179132509388410e+02 7.141468068494838235e+02 8.348759038394515528e+02 1.872909698996655692e+01
3.041551874837992719e-01 1.213677003379853545e+02 2.438019173414517127e+02 3.648654624919530534e+02 4.755793535615582073e+02 5.966428987120597185e+02 7.161163189874738464e+02 8.371798641379766650e+02 1.906354515050167109e+01
-1.582244771461197713e-02 1.213821708633220595e+02 2.446993104537235695e+02 3.660973037647599995e+02 4.766886494124969431e+02 5.980866427235334868e+02 7.182251114712274784e+02 8.396231047822657274e+02 1.939799331103678881e+01
-2.879305246388260686e-01 1.214445109469329651e+02 2.455349922375787628e+02 3.672674337091502821e+02 4.778596565918525130e+02 5.995920980634240323e+02 7.204146854358907603e+02 8.421471269074639849e+02 1.973244147157190653e+01
-4.820148928231911545e-01 1.215848747392837197e+02 2.462708942048754466e+02 3.683377838369820552e+02 4.791304435877665355e+02 6.011973332198731441e+02 7.225264782999225872e+02 8.445933679320309011e+02 2.006688963210702425e+01
-5.765677412662553181e-01 1.218247700513757508e+02 2.469529288396785205e+02 3.693542666323202184e+02 4.804550979161741111e+02 6.028564357088159795e+02 7.245554979153249633e+02 8.469568357079682528e+02 2.040133779264214198e+01
-5.611110258048106481e-01 1.221746749273723367e+02 2.476220058961734196e+02 3.703577918493503489e+02 4.817927098228898330e+02 6.045284957760667339e+02 7.265625823089942514e+02 8.492983682621726302e+02 2.073578595317725615e+01
-4.373576096793339030e-01 1.226328765040329500e+02 2.482912981022539043e+02 3.713615322159660082e+02 4.831301065800199694e+02 6.062003406937319596e+02 7.285638685143610473e+02 8.516341026280745155e+02 2.107023411371237387e+01
-2.190214517711651099e-01 1.231856608224762368e+02 2.489581444127036320e+02 3.723628266869509389e+02 4.844699492327809480e+02 6.078746315070279707e+02 7.305287639690798187e+02 8.539334462433282624e+02 2.140468227424749159e+01
6.970213030108414476e-02 1.238088325650836055e+02 2.496186459471506112e+02 3.733577763819330357e+02 4.858161366615447037e+02 6.095552670963268156e+02 7.324227778317662114e+02 8.561619082665498581e+02 2.173913043478260931e+01
3.968177156173178788e-01 1.244703963109349445e+02 2.502733114936144716e+02 3.743468900889319571e+02 4.871681600782915780e+02 6.112417386736088929e+02 7.342343121692096020e+02 8.583078907645284517e+02 2.207357859531772704e+01
7.260753890075631878e-01 1.251341021448603072e+02 2.509244915268185423e+02 3.753325182826711170e+02 4.885236690082981568e+02 6.129316957641505041e+02 7.359791521580710878e+02 8.603871789139250268e+02 2.240802675585284121e+01
1.020987867512637148e+00 1.257634627839004935e+02 2.515711122468889016e+02 3.763135871632766225e+02 4.898837372514385038e+02 6.146262121678259973e+02 7.376996481463074815e+02 8.624421230626966235e+02 2.274247491638795893e+01
1.248873894926704864e+00 1.263257969718496838e+02 2.522052990183869099e+02 3.772822220953097485e+02 4.912562394431512303e+02 6.163331625200737562e+02 7.394638628448428790e+02 8.645407859217672240e+02 2.307692307692307665e+01
1.384479864768149993e+00 1.267958511022262513e+02 2.528137414361034416e+02 3.782251126735613980e+02 4.926544859886453764e+02 6.180658572261030486e+02 7.413522869553468126e+02 8.667636581928063606e+02 2.341137123745819437e+01
1.412778355341700154e+00 1.271585977533349165e+02 2.533850032386920930e+02 3.791308226366851386e+02 4.940899131492674883e+02 6.198357325472601360e+02 7.434191495637539902e+02 8.691649689617486274e+02 2.374581939799331209e+01
1.330633416286572057e+00 1.274109009748148935e+02 2.539208349732107592e+02 3.800011025317389795e+02 4.955607703779594431e+02 6.216410379364872369e+02 7.456421492466232621e+02 8.717224168051529887e+02 2.408026755852842626e+01
1.147148088000166988e+00 1.275618638070636166e+02 2.544470788850564134e+02 3.808617946041197229e+02 4.970412154293245521e+02 6.234559311483873216e+02 7.479056473765580222e+02 8.743203630956227244e+02 2.441471571906354399e+01
8.826556297527166084e-01 1.276318195093512884e+02 2.550196508462116753e+02 3.817688147258101026e+02 4.984753324313799681e+02 6.252244963109778837e+02 7.500591048362229003e+02 8.768082687158228055e+02 2.474916387959866171e+01
5.664662587733509946e-01 1.276500782989070473e+02 2.557133798256930106e+02 3.827969918658264987e+02 4.997882924151094244e+02 6.268719044552423156e+02 7.520525661089346841e+02 8.791361781490696785e+02 2.508361204013377943e+01
2.336190710993399922e-01 1.276516792717681739e+02 2.565580378874489043e+02 3.839760980881175669e+02 5.009503233165642087e+02 6.283683835172322460e+02 7.540405239227798120e+02 8.814585841234498957e+02 2.541806020066889715e+01
-7.900087048683648860e-02 1.276735074907171139e+02 2.574525694184247868e+02 3.852050777796285388e+02 5.020624807487989756e+02 6.298149891100023297e+02 7.561812114362539887e+02 8.839337197974591618e+02 2.575250836120401488e+01
-3.367500195391929796e-01 1.277502065021998590e+02 2.582656151277044501e+02 3.863525716494431776e+02 5.032561240027300755e+02 6.313430805244684052e+02 7.583633004413251228e+02 8.864502569630653852e+02 2.608695652173912904e+01
-5.110654370455622875e-01 1.279103392452286130e+02 2.589854393869470641e+02 3.874068440692209379e+02 5.045429887066981109e+02 6.329643933889715299e+02 7.604530966318120591e+02 8.888745013140875244e+02 2.642140468227424677e+01
-5.826300443638632309e-01 1.281732227984454369e+02 2.596622523385245813e+02 3.884181051813335444e+02 5.058728647183311864e+02 6.346287175611396378e+02 7.624729694571603886e+02 8.912288222999708296e+02 2.675585284280936449e+01
-5.435132796133242961e-01 1.285467877237310859e+02 2.603310688866725968e+02 3.894213698900167060e+02 5.072107371333937635e+02 6.363010381367373611e+02 7.644795943517422074e+02 8.935698953550877377e+02 2.709030100334448221e+01
-3.980499388879693012e-01 1.290266992249915177e+02 2.610002800999511692e+02 3.904250292638304245e+02 5.085482148833257270e+02 6.379729640472044139e+02 7.664764686635581938e+02 8.959012178274386997e+02 2.742474916387959993e+01
-1.623598127638169741e-01 1.295968375116507616e+02 2.616659671839092880e+02 3.914251645083236326e+02 5.098892167625783145e+02 6.396484140869920338e+02 7.684285766692366906e+02 8.981877739936522858e+02 2.775919732441471410e+01
1.374386779081280541e-01 1.302310841628577975e+02 2.623250446012621637e+02 3.924186900862116545e+02 5.112368283084360883e+02 6.413304737933849538e+02 7.703050297384672831e+02 9.003986752234178539e+02 2.809364548494983183e+01
4.681228207860579360e-01 1.308962164662708290e+02 2.629788077984507595e+02 3.934069014439353396e+02 5.125897540744581420e+02 6.430178477199423241e+02 7.721001172669973585e+02 9.025282109124832459e+02 2.842809364548494955e+01
7.930472523678434582e-01 1.315555890583877101e+02 2.636293092579256268e+02 3.943918510639453530e+02 5.139459415781940379e+02 6.447084833842131957e+02 7.738352976731981698e+02 9.045978394792192603e+02 2.876254180602006727e+01
1.076204885508246001e+00 1.321731948520632329e+02 2.642741830929936668e+02 3.953711730595485392e+02 5.153077567063367042e+02 6.464047466728911786e+02 7.755586307227132465e+02 9.066556206892695400e+02 2.909698996655518499e+01
1.286217098601291742e+00 1.327176552256914022e+02 2.649040813948423079e+02 3.963355195219322695e+02 5.166845473676988831e+02 6.481159854947883332e+02 7.773427078640694390e+02 9.087741459911605943e+02 2.943143812709030271e+01
1.399811009906909876e+00 1.331656972975321480e+02 2.655052888897707248e+02 3.972711751773957758e+02 5.180900288359811157e+02 6.498559151236056550e+02 7.792665360673353234e+02 9.110324223549616818e+02 2.976588628762541688e+01
1.404398499329624128e+00 1.335047329474899698e+02 2.660681758955883538e+02 3.981685103437485509e+02 5.195338307933741362e+02 6.516341652415339922e+02 7.813719027361604503e+02 9.134722371843220117e+02 3.010033444816053461e+01
1.299471196252153460e+00 1.337342538049475991e+02 2.665988132716140626e+02 3.990335958803094059e+02 5.210098823805591337e+02 6.534446649892539654e+02 7.836159071156337177e+02 9.160506897243304820e+02 3.043478260869565233e+01
1.096656813792497465e+00 1.338658875830230386e+02 2.671292311049815567e+02 3.998984618742119324e+02 5.224861535104023460e+02 6.552553842796323806e+02 7.858675886293627855e+02 9.186368193985945254e+02 3.076923076923077005e+01
8.184305768741216847e-01 1.339221095066397709e+02 2.677214100490077726e+02 4.008250889787732376e+02 5.239006635295867227e+02 6.570043424593519603e+02 7.879846875651146547e+02 9.210883664948814840e+02 3.110367892976588777e+01
4.956246472990184504e-01 1.339337517375997777e+02 2.684484605918005968e+02 4.018865876821012080e+02 5.251803019500047185e+02 6.586184290403049317e+02 7.899579106049286565e+02 9.233960376952306888e+02 3.143812709030100194e+01
1.640113493445080062e-01 1.339365866001803624e+02 2.693165916457427329e+02 4.030891668965784334e+02 5.263188598592731751e+02 6.600914351101085913e+02 7.919731395524371464e+02 9.257457148032743817e+02 3.177257525083611966e+01
-1.396609828397125663e-01 1.339673624285312599e+02 2.702015170018978552e+02 4.043085404132687017e+02 5.274406234663289297e+02 6.615476468776994352e+02 7.941391097451315773e+02 9.282461331565039018e+02 3.210702341137123739e+01
-3.817403498729742273e-01 1.340597312220331503e+02 2.709917997876299296e+02 4.054332713595358655e+02 5.286570296438077321e+02 6.630985012157132132e+02 7.963069737457976771e+02 9.307484453177053183e+02 3.244147157190635511e+01
-5.354002877771940616e-01 1.342405194446640166e+02 2.716981211115743804e+02 4.064740408440155193e+02 5.299573972830741013e+02 6.647333170155146718e+02 7.983764597574515847e+02 9.331523794898943152e+02 3.277591973244147283e+01
-5.836126924426722207e-01 1.345267552005336427e+02 2.723713201257185688e+02 4.074816880186947969e+02 5.312908872321405624e+02 6.664012551251163359e+02 8.003900854414893047e+02 9.355004533344670108e+02 3.311036789297659055e+01
-5.210348192269631529e-01 1.349237812342844336e+02 2.730401950070324801e+02 4.084850110605439113e+02 5.326287013140372437e+02 6.680735173675482201e+02 8.023963083294023590e+02 9.378411243829149271e+02 3.344481605351170828e+01
-3.546013481047781135e-01 1.354246628659417411e+02 2.737090957671924230e+02 4.094883599812388866e+02 5.339664895170878935e+02 6.697457537311339593e+02 8.043869975978468574e+02 9.401662618118947421e+02 3.377926421404682600e+01
-1.027559071918572459e-01 1.360109564673897466e+02 2.743734708872526085e+02 4.104871832618342182e+02 5.353088033602384712e+02 6.714225157348195125e+02 8.063248351831600758e+02 9.424385475577430498e+02 3.411371237458193661e+01
2.065927993041902500e-01 1.366547533344208887e+02 2.750311977707567053e+02 4.114793583058734043e+02 5.366577654399451376e+02 6.731059259750613819e+02 8.081834621152872842e+02 9.446316226504053475e+02 3.444816053511705434e+01
5.391637341715714848e-01 1.373217724298234259e+02 2.756841716578180694e+02 4.124667803534698578e+02 5.380114805160945934e+02 6.747940892117460407e+02 8.099630754543226203e+02 9.467456841499757729e+02 3.478260869565217206e+01
8.581024396520591235e-01 1.379751592958390347e+02 2.763338982022794994e+02 4.134509550584663771e+02 5.393684429348439835e+02 6.764854997910306338e+02 8.116907865647832523e+02 9.488078434209716079e+02 3.511705685618728978e+01
1.128065148104730131e+00 1.385795701648268050e+02 2.769765915059495001e+02 4.144280965226715239e+02 5.407324385943846892e+02 6.781839436111065424e+02 8.134203240404740427e+02 9.508718290571974876e+02 3.545150501672240750e+01
1.319135457791823729e+00 1.391050886350490430e+02 2.776015455789371345e+02 4.153874987561943044e+02 5.421141734846078180e+02 6.799001266618647605e+02 8.152280317697360488e+02 9.530139849469946967e+02 3.578595317725752523e+01
1.410139562690533088e+00 1.395305409004828618e+02 2.781950367683488139e+02 4.163154381061410731e+02 5.435273712584069017e+02 6.816477725961989336e+02 8.171893550932356902e+02 9.553097564310294274e+02 3.612040133779264295e+01
1.390992674303643817e+00 1.398458421726310803e+02 2.787497875037319091e+02 4.172046370020593145e+02 5.449793094862345697e+02 6.834341589845618046e+02 8.193312899653597015e+02 9.577861394636886416e+02 3.645484949832776067e+01
1.263816591884855622e+00 1.400531142507474271e+02 2.792766675895063599e+02 4.180659652483688546e+02 5.464591183636708820e+02 6.852484160225332062e+02 8.215900512283950547e+02 9.603793488872590842e+02 3.678929765886287839e+01
1.042704562004492130e+00 1.401664503814021998e+02 2.798141200811998601e+02 4.189378659005975010e+02 5.479283548351882018e+02 6.870521006545856153e+02 8.238228823556547695e+02 9.629466281750538883e+02 3.712374581939799612e+01
7.521595194842352061e-01 1.402103534994170673e+02 2.804295183708819650e+02 4.198877123508146951e+02 5.493196455087168033e+02 6.887778394886493061e+02 8.259027650371433538e+02 9.653609590170774482e+02 3.745819397993311384e+01
4.243787388203034694e-01 1.402170208792882704e+02 2.811906072339256184e+02 4.209832493743935515e+02 5.505652456088836288e+02 6.903578877493512209e+02 8.278653984508564463e+02 9.676580405913258573e+02 3.779264214046822445e+01
9.568584261536670910e-02 1.402227761436184892e+02 2.820758385488940121e+02 4.222029288498970914e+02 5.516867032571259415e+02 6.918137935581285092e+02 8.299139732428926663e+02 9.700410635438969393e+02 3.812709030100334218e+01
-1.974944703031610294e-01 1.402640439912350416e+02 2.829455940474855424e+02 4.234071325090237110e+02 5.528236367217450606e+02 6.932851751832829450e+02 8.320966395826604867e+02 9.725581780441998490e+02 3.846153846153845990e+01
-4.226728925022554262e-01 1.403733137295710378e+02 2.837140706332083937e+02 4.245100572552816516e+02 5.540618490992328589e+02 6.948578357213058325e+02 8.342455259814664714e+02 9.750415126035409230e+02 3.879598662207357762e+01
-5.548958680075047889e-01 1.405755389146009122e+02 2.844094164668531448e+02 4.255398512494615488e+02 5.553731922287986436e+02 6.965036270114067065e+02 8.362973050797978658e+02 9.774277398624074067e+02 3.913043478260869534e+01
-5.795108702724087735e-01 1.408853720728710925e+02 2.850802958163839094e+02 4.265451787595274595e+02 5.567090018424786422e+02 6.981738847856217944e+02 8.383070980585815732e+02 9.797719810017262034e+02 3.946488294314381307e+01
-4.937901441660883517e-01 1.413055409595125127e+02 2.857493589358875852e+02 4.275486900395662815e+02 5.580466276861855022e+02 6.998459587898637437e+02 8.403124000028558385e+02 9.821117311065354443e+02 3.979933110367893079e+01
-3.072329938615273592e-01 1.418265462703521962e+02 2.864176978378791887e+02 4.285514771020930311e+02 5.593849777474044913e+02 7.015187570116178222e+02 8.422950386000200069e+02 9.844288178642348157e+02 4.013377926421404851e+01
-4.051309032696059215e-02 1.424277143344218928e+02 2.870806613193159933e+02 4.295488887440649250e+02 5.607287032291782225e+02 7.031969306539268700e+02 8.442173603314466845e+02 9.866855877561965826e+02 4.046822742474916623e+01
2.768125207159336520e-01 1.430794881059999000e+02 2.877371437131345715e+02 4.305398192984185926e+02 5.620789097985704075e+02 7.048815853838542580e+02 8.460581856462850965e+02 9.888608612315700839e+02 4.080267558528428395e+01
6.095788197526775809e-01 1.437467025655717521e+02 2.883894165444565942e+02 4.315265402902757614e+02 5.634333259304590911e+02 7.065704496762779172e+02 8.478235633981021238e+02 9.909606871439222004e+02 4.113712374581939457e+01
9.209096996868443297e-01 1.443924816060410592e+02 2.890382017055828783e+02 4.325097736119371348e+02 5.647912297325435702e+02 7.082628016388973720e+02 8.495462503431713230e+02 9.930178222495262617e+02 4.147157190635451229e+01
1.176304461000541313e+00 1.449823245278898867e+02 2.896782125961780139e+02 4.334842326630674165e+02 5.661579078051593115e+02 7.099639278720482025e+02 8.512855390726329006e+02 9.950915591395231559e+02 4.180602006688963002e+01
1.347461045554376735e+00 1.454879292729788460e+02 2.902975617536190498e+02 4.344380299810435417e+02 5.675452476109288682e+02 7.116857158383530759e+02 8.531204862247933534e+02 9.972609544522184706e+02 4.214046822742474774e+01
1.415412444949914139e+00 1.458903288329095176e+02 2.908829592140263571e+02 4.353578756019860521e+02 5.689665391137322104e+02 7.134414555016915074e+02 8.551207156041201642e+02 9.995956319920803708e+02 4.247491638795986546e+01
1.372628593936243924e+00 1.461819931424309971e+02 2.914300301112965599e+02 4.362393946597914010e+02 5.704261571796724866e+02 7.152355217281671003e+02 8.572963077939793948e+02 1.002105672342474804e+03 4.280936454849498318e+01
